sample_dt,do_mg_per_L,turbidity_cm,ph,ammonia_mg_per_L,pond_id,do_in_range,ph_in_range,ammonia_in_range,turbidity_in_range,morning,time_of_day,ds
2022-04-08 17:46:00+05:30,8.32,22.0,8.31,,WG-NGR1,within,within,,within,False,evening,train
2022-04-23 06:43:00+05:30,3.06,18.0,8.16,0.05,WG-NGR1,within,within,within,below,True,morning,train
2022-04-23 16:48:00+05:30,9.09,21.0,8.38,,WG-NGR1,within,within,,within,False,evening,train
2022-05-08 07:34:00+05:30,3.79,19.0,8.18,0.05,WG-NGR1,within,within,within,below,True,morning,train
2022-05-08 17:03:00+05:30,9.43,19.0,8.41,,WG-NGR1,within,within,,below,False,evening,train
2022-05-23 07:13:00+05:30,4.39,19.0,8.11,0.03,WG-NGR1,within,within,within,below,True,morning,train
2022-05-23 17:31:00+05:30,11.41,18.0,8.38,0.03,WG-NGR1,within,within,within,below,False,evening,train
2022-06-07 08:20:00+05:30,4.62,17.0,7.85,0.04,WG-NGR1,within,within,within,below,True,morning,train
2022-06-07 17:34:00+05:30,9.88,18.0,8.18,0.04,WG-NGR1,within,within,within,below,False,evening,train
2022-07-25 06:34:00+05:30,3.12,24.0,7.63,0.23,WG-NGR1,within,within,within,within,True,morning,train
2022-07-25 17:18:00+05:30,9.16,22.0,8.15,0.38,WG-NGR1,within,within,within,within,False,evening,train
2022-08-09 06:48:00+05:30,3.93,24.0,7.63,0.19,WG-NGR1,within,within,within,within,True,morning,train
2022-08-09 17:47:00+05:30,8.71,22.0,8.17,0.33,WG-NGR1,within,within,within,within,False,evening,train
2022-11-09 06:44:00+05:30,3.5,22.0,8.29,0.28,WG-NGR1,within,within,within,within,True,morning,train
2022-11-09 15:53:00+05:30,10.3,,8.49,,WG-NGR1,within,within,,,False,evening,train
2023-01-09 07:36:00+05:30,4.3,25.0,8.24,0.1,WG-NGR1,within,within,within,within,True,morning,train
2023-01-09 15:42:00+05:30,11.0,,8.48,,WG-NGR1,within,within,,,False,evening,train
2023-02-07 06:55:00+05:30,4.2,24.0,8.2,0.11,WG-NGR1,within,within,within,within,True,morning,train
2023-02-07 15:54:00+05:30,15.9,,8.9,,WG-NGR1,above,above,,,False,evening,train
2023-03-07 07:13:00+05:30,4.8,25.0,8.2,0.01,WG-NGR1,within,within,within,within,True,morning,train
2023-03-07 16:12:00+05:30,10.1,,8.4,,WG-NGR1,within,within,,,False,evening,train
2023-04-14 07:40:00+05:30,3.0,28.0,8.1,0.31,WG-NGR1,within,within,within,within,True,morning,train
2023-04-14 16:27:00+05:30,14.2,,8.3,,WG-NGR1,above,within,,,False,evening,train
2023-05-17 07:39:00+05:30,3.3,24.0,8.1,0.13,WG-NGR1,within,within,within,within,True,morning,train
2023-05-17 17:10:00+05:30,9.8,,8.2,,WG-NGR1,within,within,,,False,evening,train
2023-06-16 07:36:00+05:30,3.7,26.0,8.2,0.17,WG-NGR1,within,within,within,within,True,morning,train
2023-06-16 17:18:00+05:30,11.7,,8.3,,WG-NGR1,within,within,,,False,evening,train
2021-11-16 09:33:00+05:30,4.32,17.0,8.51,0.0,WG-NRO1,within,above,within,below,True,morning,train
2021-11-16 17:54:00+05:30,9.76,17.0,8.08,,WG-NRO1,within,within,,below,False,evening,train
2021-12-04 06:45:00+05:30,4.82,21.0,7.87,0.05,WG-NRO1,within,within,within,within,True,morning,train
2021-12-04 16:30:00+05:30,10.96,23.0,8.31,,WG-NRO1,within,within,,within,False,evening,train
2021-12-21 07:45:00+05:30,1.63,21.0,7.79,0.05,WG-NRO1,below,within,within,within,True,morning,train
2021-12-21 17:23:00+05:30,6.81,23.0,7.93,,WG-NRO1,below,within,,within,False,evening,train
2022-01-05 07:05:00+05:30,3.33,27.0,7.64,0.05,WG-NRO1,within,within,within,within,True,morning,train
2022-01-05 17:45:00+05:30,8.35,28.0,7.99,,WG-NRO1,within,within,,within,False,evening,train
2022-01-22 06:54:00+05:30,4.07,25.0,7.74,0.0,WG-NRO1,within,within,within,within,True,morning,train
2022-01-22 17:40:00+05:30,8.33,29.0,8.13,,WG-NRO1,within,within,,within,False,evening,train
2022-02-08 06:51:00+05:30,4.64,25.0,7.83,0.0,WG-NRO1,within,within,within,within,True,morning,train
2022-02-08 16:39:00+05:30,8.39,28.0,7.96,,WG-NRO1,within,within,,within,False,evening,train
2022-02-24 08:45:00+05:30,3.19,,7.81,0.04,WG-NRO1,within,within,within,,True,morning,train
2022-02-24 17:52:00+05:30,8.36,,8.09,,WG-NRO1,within,within,,,False,evening,train
2022-03-11 06:41:00+05:30,3.79,26.0,8.25,0.01,WG-NRO1,within,within,within,within,True,morning,train
2022-03-11 16:35:00+05:30,8.41,25.0,8.41,0.01,WG-NRO1,within,within,within,within,False,evening,train
2022-03-26 06:47:00+05:30,3.35,24.0,8.05,0.05,WG-NRO1,within,within,within,within,True,morning,train
2022-03-26 16:48:00+05:30,8.66,24.0,8.31,0.05,WG-NRO1,within,within,within,within,False,evening,train
2022-04-12 07:43:00+05:30,2.0,26.0,8.17,0.3,WG-NRO1,below,within,within,within,True,morning,train
2022-05-18 07:27:00+05:30,1.61,28.0,8.19,0.28,WG-NRO1,below,within,within,within,True,morning,train
2022-05-18 16:53:00+05:30,12.61,30.0,8.52,0.28,WG-NRO1,above,above,within,within,False,evening,train
2022-06-09 07:54:00+05:30,2.74,28.0,8.29,0.27,WG-NRO1,below,within,within,within,True,morning,train
2022-06-09 17:23:00+05:30,8.07,30.0,8.47,0.44,WG-NRO1,within,within,within,within,False,evening,train
2022-07-13 07:36:00+05:30,4.69,30.0,8.21,0.14,WG-NRO1,within,within,within,within,True,morning,train
2022-07-13 16:33:00+05:30,6.81,30.0,8.28,0.16,WG-NRO1,below,within,within,within,False,evening,train
2022-07-29 07:27:00+05:30,1.91,30.0,8.5,0.34,WG-NRO1,below,within,within,within,True,morning,train
2022-07-29 16:39:00+05:30,8.32,30.0,8.64,0.64,WG-NRO1,within,above,above,within,False,evening,train
2022-08-17 07:54:00+05:30,3.96,25.0,8.43,0.21,WG-NRO1,within,within,within,within,True,morning,train
2022-08-17 17:09:00+05:30,14.46,28.0,8.63,0.33,WG-NRO1,above,above,within,within,False,evening,train
2022-09-21 07:18:00+05:30,2.48,24.0,8.14,,WG-NRO1,below,within,,within,True,morning,train
2022-09-21 17:49:00+05:30,4.75,27.0,8.29,,WG-NRO1,below,within,,within,False,evening,train
2022-10-13 16:45:00+05:30,11.05,28.0,8.35,0.06,WG-NRO1,within,within,within,within,False,evening,train
2022-10-27 07:18:00+05:30,3.3,27.0,7.92,0.32,WG-NRO1,within,within,within,within,True,morning,train
2022-11-10 07:20:00+05:30,2.2,25.0,7.96,0.44,WG-NRO1,below,within,within,within,True,morning,train
2023-01-03 07:41:00+05:30,1.5,30.0,7.74,0.16,WG-NRO1,below,within,within,within,True,morning,train
2023-01-03 16:13:00+05:30,12.0,,8.13,,WG-NRO1,within,within,,,False,evening,train
2023-02-02 07:13:00+05:30,1.6,24.0,8.1,0.09,WG-NRO1,below,within,within,within,True,morning,train
2023-02-02 16:27:00+05:30,16.5,,8.5,,WG-NRO1,above,within,,,False,evening,train
2023-07-10 07:18:00+05:30,4.0,25.0,8.0,0.18,WG-NRO1,within,within,within,within,True,morning,train
2023-07-10 17:10:00+05:30,10.2,,8.4,,WG-NRO1,within,within,,,False,evening,train
2023-08-09 06:54:00+05:30,0.2,22.0,7.9,0.56,WG-NRO1,below,within,above,within,True,morning,train
2023-08-09 16:59:00+05:30,8.4,,8.0,,WG-NRO1,within,within,,,False,evening,train
2023-10-30 06:53:00+05:30,3.6,28.0,8.36,0.0,WG-NRO1,within,within,within,within,True,morning,train
2023-10-30 16:58:00+05:30,11.8,,8.48,,WG-NRO1,within,within,,,False,evening,train
2023-11-28 06:58:00+05:30,3.8,23.0,8.25,0.12,WG-NRO1,within,within,within,within,True,morning,train
2023-11-28 16:42:00+05:30,9.6,,8.46,,WG-NRO1,within,within,,,False,evening,train
2023-12-15 06:45:00+05:30,3.0,23.0,7.86,0.17,WG-NRO1,within,within,within,within,True,morning,train
2023-12-15 16:11:00+05:30,10.7,,8.36,,WG-NRO1,within,within,,,False,evening,train
2024-01-22 07:10:00+05:30,3.1,30.0,8.08,0.08,WG-NRO1,within,within,within,within,True,morning,train
2024-01-22 16:03:00+05:30,9.7,,8.48,,WG-NRO1,within,within,,,False,evening,train
2024-02-19 07:37:00+05:30,2.4,28.0,8.23,0.19,WG-NRO1,below,within,within,within,True,morning,train
2024-02-19 16:25:00+05:30,11.1,,8.47,,WG-NRO1,within,within,,,False,evening,train
2024-03-14 07:10:00+05:30,4.0,26.0,8.17,0.19,WG-NRO1,within,within,within,within,True,morning,train
2024-03-14 15:38:00+05:30,11.6,,8.28,,WG-NRO1,within,within,,,False,evening,train
2024-04-05 06:28:00+05:30,4.0,28.0,8.05,0.09,WG-NRO1,within,within,within,within,True,morning,train
2024-04-05 16:02:00+05:30,10.8,,8.27,,WG-NRO1,within,within,,,False,evening,train
2024-05-07 06:49:00+05:30,4.1,21.0,8.06,0.37,WG-NRO1,within,within,within,within,True,morning,train
2024-05-14 06:01:00+05:30,3.4,23.0,8.03,0.18,WG-NRO1,within,within,within,within,True,morning,train
2024-05-14 16:15:00+05:30,10.2,,8.37,,WG-NRO1,within,within,,,False,evening,train
2022-12-22 07:00:00+05:30,,,,,WG-NSR1,,,,,True,morning,train
2022-12-29 07:00:00+05:30,,,,,WG-NSR1,,,,,True,morning,train
2022-12-30 07:54:00+05:30,4.19,,8.29,0.07,WG-NSR1,within,within,within,,True,morning,train
2023-01-04 07:00:00+05:30,,,,,WG-NSR1,,,,,True,morning,train
2023-02-17 07:59:00+05:30,2.2,22.0,8.0,0.12,WG-NSR1,below,within,within,within,True,morning,train
2023-02-17 16:18:00+05:30,11.2,,8.4,,WG-NSR1,within,within,,,False,evening,train
2023-03-23 07:27:00+05:30,1.3,30.0,8.1,0.09,WG-NSR1,below,within,within,within,True,morning,train
2023-03-23 16:29:00+05:30,8.9,,8.1,,WG-NSR1,within,within,,,False,evening,train
2023-04-26 07:34:00+05:30,3.7,27.0,8.4,0.08,WG-NSR1,within,within,within,within,True,morning,train
2023-04-26 16:39:00+05:30,8.8,,8.4,,WG-NSR1,within,within,,,False,evening,train
2023-06-27 07:39:00+05:30,1.5,20.0,8.4,0.11,WG-NSR1,below,within,within,within,True,morning,train
2023-06-27 17:18:00+05:30,8.3,,8.5,,WG-NSR1,within,within,,,False,evening,train
2023-08-02 07:32:00+05:30,3.6,22.0,8.6,0.04,WG-NSR1,within,above,within,within,True,morning,train
2023-08-02 16:52:00+05:30,8.1,,8.6,,WG-NSR1,within,above,,,False,evening,train
2023-08-29 07:13:00+05:30,3.5,21.0,8.4,0.24,WG-NSR1,within,within,within,within,True,morning,train
2023-08-29 17:15:00+05:30,9.0,,8.5,,WG-NSR1,within,within,,,False,evening,train
2023-10-05 07:02:00+05:30,2.0,26.0,8.29,0.51,WG-NSR1,below,within,above,within,True,morning,train
2023-10-05 17:09:00+05:30,7.5,,8.52,,WG-NSR1,below,above,,,False,evening,train
2023-11-25 06:25:00+05:30,4.2,29.0,8.21,0.42,WG-NSR1,within,within,within,within,True,morning,train
2023-11-25 17:30:00+05:30,10.8,,8.38,,WG-NSR1,within,within,,,False,evening,train
2023-12-13 06:45:00+05:30,3.4,26.0,8.21,0.41,WG-NSR1,within,within,within,within,True,morning,train
2023-12-13 16:38:00+05:30,11.8,,8.46,,WG-NSR1,within,within,,,False,evening,train
2024-01-10 07:15:00+05:30,3.8,28.0,8.21,0.4,WG-NSR1,within,within,within,within,True,morning,train
2024-01-10 16:28:00+05:30,10.9,,8.39,,WG-NSR1,within,within,,,False,evening,train
2024-03-12 07:30:00+05:30,3.4,28.0,8.29,0.36,WG-NSR1,within,within,within,within,True,morning,train
2024-03-12 16:10:00+05:30,8.9,,8.43,,WG-NSR1,within,within,,,False,evening,train
2024-04-06 06:27:00+05:30,3.9,30.0,8.19,0.16,WG-NSR1,within,within,within,within,True,morning,train
2024-04-06 16:35:00+05:30,8.6,,8.44,,WG-NSR1,within,within,,,False,evening,train
2024-05-06 06:15:00+05:30,4.2,28.0,8.11,0.26,WG-NSR1,within,within,within,within,True,morning,train
2024-05-06 16:45:00+05:30,10.1,,8.44,,WG-NSR1,within,within,,,False,evening,train
2023-01-03 07:49:00+05:30,3.2,27.0,7.71,0.45,WG-NSR2,within,within,within,within,True,morning,train
2023-01-03 16:11:00+05:30,9.5,,8.26,,WG-NSR2,within,within,,,False,evening,train
2023-02-01 07:39:00+05:30,1.3,15.0,8.2,0.19,WG-NSR2,below,within,within,below,True,morning,train
2023-02-01 16:28:00+05:30,5.3,,8.3,,WG-NSR2,below,within,,,False,evening,train
2023-04-10 07:15:00+05:30,3.4,,8.4,0.3,WG-NSR2,within,within,within,,True,morning,train
2023-04-10 16:30:00+05:30,10.4,,8.4,,WG-NSR2,within,within,,,False,evening,train
2023-05-11 07:33:00+05:30,1.1,24.0,8.4,0.17,WG-NSR2,below,within,within,within,True,morning,train
2023-05-11 17:19:00+05:30,9.2,,8.5,,WG-NSR2,within,within,,,False,evening,train
2023-06-12 07:27:00+05:30,3.0,22.0,7.9,0.08,WG-NSR2,within,within,within,within,True,morning,train
2023-06-12 16:39:00+05:30,11.6,,8.3,,WG-NSR2,within,within,,,False,evening,train
2023-07-13 07:34:00+05:30,3.3,23.0,8.1,0.09,WG-NSR2,within,within,within,within,True,morning,train
2023-07-13 17:17:00+05:30,8.8,,8.2,,WG-NSR2,within,within,,,False,evening,train
2023-08-10 08:00:00+05:30,1.4,12.0,8.3,0.01,WG-NSR2,below,within,within,below,True,morning,train
2023-08-10 17:39:00+05:30,9.3,,8.4,,WG-NSR2,within,within,,,False,evening,train
2023-09-12 06:48:00+05:30,3.6,21.0,7.2,0.1,WG-NSR2,within,within,within,within,True,morning,train
2023-09-12 16:15:00+05:30,9.7,,7.6,,WG-NSR2,within,within,,,False,evening,train
2023-10-06 06:57:00+05:30,0.3,13.0,8.41,0.21,WG-NSR2,below,within,within,below,True,morning,train
2023-10-06 16:35:00+05:30,5.6,,8.55,,WG-NSR2,below,above,,,False,evening,train
2024-04-10 06:10:00+05:30,3.9,30.0,8.32,0.11,WG-NSR2,within,within,within,within,True,morning,train
2024-04-10 16:45:00+05:30,8.4,,8.42,,WG-NSR2,within,within,,,False,evening,train
2024-05-01 06:15:00+05:30,3.8,32.0,8.21,0.21,WG-NSR2,within,within,within,within,True,morning,train
2024-05-01 16:40:00+05:30,10.9,,8.46,,WG-NSR2,within,within,,,False,evening,train
2024-05-14 06:25:00+05:30,4.1,28.0,8.21,0.11,WG-NSR3,within,within,within,within,True,morning,train
2024-05-14 16:10:00+05:30,8.9,,8.47,,WG-NSR3,within,within,,,False,evening,train
2024-05-14 06:55:00+05:30,3.6,30.0,8.19,0.26,WG-NSR4,within,within,within,within,True,morning,train
2024-05-14 16:32:00+05:30,9.4,,8.44,,WG-NSR4,within,within,,,False,evening,train
2023-10-26 06:59:00+05:30,5.6,28.0,8.67,0.22,WG-PKR1,above,above,within,within,True,morning,train
2023-10-26 17:08:00+05:30,13.9,,9.02,,WG-PKR1,above,above,,,False,evening,train
2023-11-28 07:13:00+05:30,3.3,30.0,8.49,0.42,WG-PKR1,within,within,within,within,True,morning,train
2023-11-28 16:52:00+05:30,11.3,,8.45,,WG-PKR1,within,within,,,False,evening,train
2023-12-27 07:15:00+05:30,2.6,29.0,8.31,0.36,WG-PKR1,below,within,within,within,True,morning,train
2023-12-27 16:32:00+05:30,12.5,,8.43,,WG-PKR1,above,within,,,False,evening,train
2024-01-25 07:15:00+05:30,0.2,22.0,7.94,0.63,WG-PKR1,below,within,above,within,True,morning,train
2024-01-25 15:50:00+05:30,7.5,,8.41,,WG-PKR1,below,within,,,False,evening,train
2024-02-21 07:09:00+05:30,4.9,29.0,8.19,0.13,WG-PKR1,within,within,within,within,True,morning,train
2024-02-21 16:20:00+05:30,10.4,,8.41,,WG-PKR1,within,within,,,False,evening,train
2023-09-20 07:08:00+05:30,1.2,28.0,8.5,0.08,WG-PNR1,below,within,within,within,True,morning,train
2023-09-20 16:28:00+05:30,7.5,,8.6,,WG-PNR1,below,above,,,False,evening,train
2023-10-23 07:27:00+05:30,3.5,28.0,8.36,0.13,WG-PNR1,within,within,within,within,True,morning,train
2023-10-23 16:13:00+05:30,11.6,,8.48,,WG-PNR1,within,within,,,False,evening,train
2023-11-28 06:42:00+05:30,3.0,26.0,8.47,0.23,WG-PNR1,within,within,within,within,True,morning,train
2023-11-28 17:12:00+05:30,10.6,,8.46,,WG-PNR1,within,within,,,False,evening,train
2023-12-15 06:58:00+05:30,3.9,28.0,8.03,0.18,WG-PNR1,within,within,within,within,True,morning,train
2023-12-15 16:23:00+05:30,11.8,,8.16,,WG-PNR1,within,within,,,False,evening,train
2024-01-22 07:58:00+05:30,3.6,23.0,8.37,0.37,WG-PNR1,within,within,within,within,True,morning,train
2024-01-22 15:36:00+05:30,10.9,,8.41,,WG-PNR1,within,within,,,False,evening,train
2024-02-06 07:11:00+05:30,3.5,26.0,8.29,0.13,WG-PNR1,within,within,within,within,True,morning,train
2024-02-06 15:37:00+05:30,10.4,,8.35,,WG-PNR1,within,within,,,False,evening,train
2024-05-16 06:30:00+05:30,3.0,24.0,8.38,0.14,WG-PNR1,within,within,within,within,True,morning,train
2024-05-16 16:05:00+05:30,10.8,,8.5,,WG-PNR1,within,within,,,False,evening,train
2023-08-21 07:23:00+05:30,1.0,20.0,7.9,0.34,WG-PRA1,below,within,within,within,True,morning,train
2023-08-21 17:12:00+05:30,11.3,,8.2,,WG-PRA1,within,within,,,False,evening,train
2023-09-26 07:24:00+05:30,0.2,20.0,8.2,0.06,WG-PRA1,below,within,within,within,True,morning,train
2023-09-26 16:15:00+05:30,11.5,,8.5,,WG-PRA1,within,within,,,False,evening,train
2023-11-16 07:01:00+05:30,3.3,29.0,8.38,0.42,WG-PRA1,within,within,within,within,True,morning,train
2023-11-16 17:01:00+05:30,11.3,,8.42,,WG-PRA1,within,within,,,False,evening,train
2023-12-07 07:24:00+05:30,1.6,24.0,8.06,0.26,WG-PRA1,below,within,within,within,True,morning,train
2023-12-07 16:23:00+05:30,10.4,,8.31,,WG-PRA1,within,within,,,False,evening,train
2024-01-02 06:45:00+05:30,2.4,28.0,7.85,0.32,WG-PRA1,below,within,within,within,True,morning,train
2024-01-02 15:35:00+05:30,8.8,,8.45,,WG-PRA1,within,within,,,False,evening,train
2024-02-03 07:10:00+05:30,4.5,30.0,8.21,0.19,WG-PRA1,within,within,within,within,True,morning,train
2024-02-03 16:10:00+05:30,10.6,,8.41,,WG-PRA1,within,within,,,False,evening,train
2024-03-03 07:40:00+05:30,4.9,30.0,8.29,0.16,WG-PRA1,within,within,within,within,True,morning,train
2024-03-03 16:30:00+05:30,10.8,,8.44,,WG-PRA1,within,within,,,False,evening,train
2024-04-02 07:18:00+05:30,4.8,28.0,8.39,0.3,WG-PRA1,within,within,within,within,True,morning,train
2024-04-02 16:36:00+05:30,10.3,,8.44,,WG-PRA1,within,within,,,False,evening,train
2024-05-02 07:08:00+05:30,4.1,28.0,8.21,0.26,WG-PRA1,within,within,within,within,True,morning,train
2024-05-02 17:19:00+05:30,9.5,,8.47,,WG-PRA1,within,within,,,False,evening,train
2023-08-21 07:29:00+05:30,3.2,32.0,8.0,0.23,WG-PRA2,within,within,within,within,True,morning,train
2023-08-21 17:17:00+05:30,12.0,,8.4,,WG-PRA2,within,within,,,False,evening,train
2023-09-26 07:40:00+05:30,2.1,46.0,8.1,0.18,WG-PRA2,below,within,within,within,True,morning,train
2023-09-26 16:25:00+05:30,6.7,,8.3,,WG-PRA2,below,within,,,False,evening,train
2023-11-16 07:20:00+05:30,3.5,36.0,8.13,0.21,WG-PRA2,within,within,within,within,True,morning,train
2023-11-16 17:15:00+05:30,10.5,,8.28,,WG-PRA2,within,within,,,False,evening,train
2023-12-07 07:36:00+05:30,4.9,34.0,8.19,0.41,WG-PRA2,within,within,within,within,True,morning,train
2023-12-07 16:35:00+05:30,11.8,,8.35,,WG-PRA2,within,within,,,False,evening,train
2024-01-02 07:02:00+05:30,3.4,32.0,8.06,0.19,WG-PRA2,within,within,within,within,True,morning,train
2024-01-02 15:41:00+05:30,12.8,,8.41,,WG-PRA2,above,within,,,False,evening,train
2024-03-03 07:50:00+05:30,4.9,30.0,8.29,0.16,WG-PRA2,within,within,within,within,True,morning,train
2024-03-03 16:30:00+05:30,10.8,,8.44,,WG-PRA2,within,within,,,False,evening,train
2024-04-02 07:45:00+05:30,3.2,29.0,8.37,0.12,WG-PRA2,within,within,within,within,True,morning,train
2024-04-02 16:50:00+05:30,10.6,,8.41,,WG-PRA2,within,within,,,False,evening,train
2024-05-02 07:30:00+05:30,3.2,29.0,8.25,0.11,WG-PRA2,within,within,within,within,True,morning,train
2024-05-02 17:30:00+05:30,9.2,,8.48,,WG-PRA2,within,within,,,False,evening,train
2024-04-11 07:07:00+05:30,3.6,30.0,8.15,0.03,WG-PRK1,within,within,within,within,True,morning,train
2024-04-11 16:36:00+05:30,11.6,,8.39,,WG-PRK1,within,within,,,False,evening,train
2024-04-30 06:13:00+05:30,4.7,27.0,8.5,0.24,WG-PRK1,within,within,within,within,True,morning,train
2024-04-30 16:02:00+05:30,10.3,,8.56,,WG-PRK1,within,above,,,False,evening,train
2024-05-22 07:24:00+05:30,3.0,30.0,8.21,0.09,WG-PRK1,within,within,within,within,True,morning,train
2024-05-22 16:34:00+05:30,9.0,,8.46,,WG-PRK1,within,within,,,False,evening,train
2024-04-11 07:37:00+05:30,3.8,26.0,8.29,0.11,WG-PRK2,within,within,within,within,True,morning,train
2024-04-11 17:05:00+05:30,9.8,,8.26,,WG-PRK2,within,within,,,False,evening,train
2024-04-30 06:32:00+05:30,2.9,27.0,8.64,0.36,WG-PRK2,below,above,within,within,True,morning,train
2024-04-30 16:15:00+05:30,12.8,,8.81,,WG-PRK2,above,above,,,False,evening,train
2024-05-22 07:46:00+05:30,3.8,29.0,8.27,0.31,WG-PRK2,within,within,within,within,True,morning,train
2024-05-22 16:21:00+05:30,11.8,,8.5,,WG-PRK2,within,within,,,False,evening,train
2023-09-20 07:31:00+05:30,1.3,31.0,8.4,0.6,WG-PRR1,below,within,above,within,True,morning,train
2023-09-20 16:41:00+05:30,6.9,,8.5,,WG-PRR1,below,within,,,False,evening,train
2023-10-23 07:56:00+05:30,4.2,33.0,8.03,0.38,WG-PRR1,within,within,within,within,True,morning,train
2023-10-23 16:44:00+05:30,11.8,,8.38,,WG-PRR1,within,within,,,False,evening,train
2023-11-30 06:58:00+05:30,4.4,30.0,8.09,0.12,WG-PRR1,within,within,within,within,True,morning,train
2023-11-30 16:47:00+05:30,10.6,,8.48,,WG-PRR1,within,within,,,False,evening,train
2023-12-18 07:46:00+05:30,4.0,22.0,8.14,0.37,WG-PRR1,within,within,within,within,True,morning,train
2023-12-18 16:36:00+05:30,11.3,,8.48,,WG-PRR1,within,within,,,False,evening,train
2024-01-11 07:12:00+05:30,4.9,26.0,8.42,0.23,WG-PRR1,within,within,within,within,True,morning,train
2024-01-11 16:03:00+05:30,11.8,,8.73,,WG-PRR1,within,above,,,False,evening,train
2024-02-25 07:48:00+05:30,3.5,28.0,8.03,0.12,WG-PRR1,within,within,within,within,True,morning,train
2024-02-25 15:37:00+05:30,10.6,,8.29,,WG-PRR1,within,within,,,False,evening,train
2024-03-13 07:31:00+05:30,3.3,27.0,7.7,0.27,WG-PRR1,within,within,within,within,True,morning,train
2024-03-13 16:44:00+05:30,10.3,,8.13,,WG-PRR1,within,within,,,False,evening,train
2024-04-15 07:04:00+05:30,3.7,26.0,8.28,0.23,WG-PRR1,within,within,within,within,True,morning,train
2024-04-15 16:26:00+05:30,9.3,,8.47,,WG-PRR1,within,within,,,False,evening,train
2024-05-09 06:24:00+05:30,3.2,24.0,8.05,0.23,WG-PRR1,within,within,within,within,True,morning,train
2024-05-09 16:08:00+05:30,10.4,,8.33,,WG-PRR1,within,within,,,False,evening,train
